RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
551,61.5,0.0549906542056075,0.0663177570093458,0.0225794392523365,0.0116635514018692,0.122392523364486,0.0109158878504673,0.0998130841121495,0.113420560747664,0.188710280373832,0.256635514018692,NaN,NaN,242.75,242.075,16.5915004059439,21.6701017375725,18.9676449593245,24.0466016376436,21.3927956173126,26.4711705641346,44.1037296826164,49.2251403422564,52.4288128119013,2.39332592112479,4.80138088328273,27.5883593325336,35.9088865524748,2.45939920270837,25.2139661685411,33.5359035246701,22.7977379593986,31.1114374480666,57.5500820092918,12.4107067221128,NaN,NaN,NaN,3.23674719024676,41,106,14.5340118343147,170.971698113208,45.2016102610411,23.106903602232,243.184703466316,3.75189854660178,9.65410600711589,-0.09223197314997,NaN,NaN,0.0455623607464538,8,7.54716981132075,AFF
552,96.7261904761905,0.0535700934579439,0.0818317757009346,0.0533084112149533,0.0272523364485981,0.145420560747664,0.0260560747663551,0.0921121495327103,0.107738317757009,0.227252336448598,0.302392523364486,NaN,NaN,155.125,155.125,24.7448797051334,32.1140191374466,35.057883154713,42.4304154647835,45.1177462358446,52.4883672513576,66.1408509712531,73.5156671420196,78.6096174869176,10.3824597212778,20.3756276437368,41.4097112898184,53.8770461609982,10.1490599164601,31.1034655198124,43.5713524911946,21.0426675479383,33.5058490626596,85.9843897478049,NaN,NaN,NaN,NaN,NaN,65,106,39.6182959628503,133.216981132075,35.3449023206499,57.8867366124243,160.104262903896,13.6874938740053,40.9071472814746,-0.0300553237597158,NaN,NaN,0.0342605091629888,24,22.6415094339623,AFF
553,58.5,0.0483364485981308,0.0651214953271028,0.0241121495327103,0.0124859813084112,0.125158878504673,0.0116261682242991,0.101046728971963,0.127551401869159,0.190280373831776,0.266504672897196,NaN,NaN,255.026315789474,255.026315789474,13.0583479426481,16.8073621346964,13.0583479426481,16.8073621346964,13.0583479426481,16.8073621346964,40.7386590047199,44.5011949619585,59.6590422562483,0,0,27.7497853196404,46.6668518217881,0,27.7497853196404,46.6668518217881,27.7497853196404,46.6668518217881,63.421770848128,NaN,NaN,NaN,NaN,1.80334047037508,39,106,2.82364864842471,170.330188679245,50.9802448842542,3.89376831642205,255.041947014294,0,0,-0.0943072445855449,NaN,NaN,0.0303570868418066,0,0,AFF
554,82.5,0.054803738317757,0.0591028037383178,0.0128971962616822,0.00680373831775701,0.113757009345794,0.00609345794392523,0.100859813084112,0.123177570093458,0.172859813084112,0.252373831775701,NaN,NaN,182.12962962963,181.62962962963,13.5139585817832,21.5146524557229,13.7361809920826,21.7368926981628,13.9583947954235,21.9590936489062,39.3358175697444,47.3705083650595,53.9647759108534,0.222659524418433,0.444444804967163,25.8806301744753,40.5073690776361,0.222695703008006,25.6584147891938,40.2851796562543,25.436221227332,40.0629362405014,62.0000878077425,NaN,NaN,NaN,NaN,NaN,55,106,60.0573942455592,146.311320754717,50.1475404256717,87.5751215950758,191.776152304171,0.170773032810429,0.889800032393602,-0.0862340860067979,NaN,NaN,0.0278628519009151,29,27.3584905660377,AFF
555,70.5,0.0584672897196262,0.0886728971962617,0.0556261682242991,0.0278130841121495,0.153607476635514,0.0278130841121495,0.097981308411215,0.10385046728972,0.242280373831776,0.314467289719626,0.00196765957446809,0.00203234042553191,210.978260869565,210.978260869565,30.3572169143913,37.8950382199631,42.5709227317316,50.1171333485346,55.2014395888842,62.7417776367294,78.9565450260078,86.5001613825826,89.8916619153704,12.3033267257759,24.8478702971031,48.6137079622277,59.5455948483349,12.7188428170764,36.3990994752467,47.33560509454,23.7724689360843,34.699955977859,97.4347880146415,3.11470954367953,-8.19663200155838,13.5328626993368,-8.54825290415491,2.81626555563987,47,106,5.94353551068131,157.905660377358,35.3476908007294,4.59951688284276,211.061962877997,18.2876179581911,49.8700398399554,-0.0248428141377495,0.118778153160516,-0.118528433582425,0.0312329203392322,0,0,AFF
556,153,0.0551775700934579,0.102504672897196,0.0862429906542056,0.0431775700934579,0.178616822429907,0.0430654205607477,0.0923738317757009,0.105420560747664,0.281121495327103,0.369719626168224,NaN,NaN,97.980198019802,97.990099009901,26.2741542294895,33.4197974265134,37.60041777616,44.7485593706466,48.895023614317,56.0419663036385,71.871355118884,79.019839545193,87.0793387681187,11.388783561834,22.6238234924138,45.6071848916421,60.8135818149695,11.3595439148066,34.283902361381,49.4912310681213,22.986754286851,38.1909587259186,94.2277471207102,NaN,NaN,NaN,NaN,NaN,102,106,25.9137870709171,97.5188679245283,25.419425598991,33.1492624352338,101.34911723521,13.477269104721,45.3721509690544,-0.02263062813849,NaN,NaN,0.0240475074024443,30,28.3018867924528,AFF
557,67.5,0.0680373831775701,0.101607476635514,0.0871401869158878,0.0434392523364486,0.18392523364486,0.0437009345794393,0.096785046728972,0.0993644859813084,0.285532710280374,0.376411214953271,0.0019768115942029,0.0020231884057971,221.772727272727,221.772727272727,25.9180514752438,35.9132798722232,37.4846617458823,47.4853781034362,49.3219943622196,59.3201256870593,74.4545527506588,84.4546065067222,88.7728451044543,11.6559073933232,23.409192376552,48.5498026550668,62.8659355277475,11.9185363645418,36.9854147092527,51.3031704865524,25.1430892768581,39.4573419518611,98.7727280679058,2.27020792773819,-8.53129572066136,13.5605169438805,-7.856246994546,1.77853736502846,45,106,14.1145695782821,150.915094339623,46.7700667040425,13.6442873220939,222.221429291515,16.2603189631459,46.9836361344169,-0.0262633442927747,0.123272291052439,-0.11453768761287,0.023087818591641,1,0.943396226415094,AFF
558,94.5,0.0594392523364486,0.103439252336449,0.0749158878504673,0.0384299065420561,0.155140186915888,0.0364859813084112,0.0802242990654206,0.0960373831775701,0.258579439252336,0.339588785046729,NaN,NaN,156.741935483871,156.758064516129,26.637121774124,33.88879298769,35.9884203426738,43.2458316599024,44.6379500977871,51.889888594642,62.2101930252615,69.4677859978009,74.6298542278452,9.37970606787267,18.0012659970613,35.582713110936,48.0010472450543,8.68954928484805,26.2304196887029,38.6494777673108,17.5908736298183,30.0037065321177,81.8871062444379,3.8902096268211,NaN,NaN,NaN,2.53463534428908,63,106,34.4167698639312,133.811320754717,31.7790411109601,50.7505293784769,160.47600564289,8.55429479982877,36.070521349782,-0.0252035904871578,NaN,NaN,0.0349384833411554,8,7.54716981132075,AFF
559,69,0.051588785046729,0.118205607476636,0.0852710280373832,0.042803738317757,0.178130841121495,0.0424672897196262,0.0928598130841121,0.103102803738318,0.296336448598131,0.377196261682243,0.00198260869565217,0.00201739130434783,215.755555555556,215.777777777778,34.5157674159522,42.3357564117641,46.8282959311888,54.6513389716713,59.3379241539898,67.1584550846088,83.8222245090314,91.6445358450632,96.2223190582207,12.3819484074763,24.8228189603805,49.3145466959662,61.7126166922398,12.5999542947504,37.0073781279901,49.4080158151479,24.5004673685324,36.8938029160339,104.044447106767,1.78070367757949,-7.06016020719459,12.9200306336438,-8.55871744121753,2.45821124878175,46,106,3.5910726070543,158.443396226415,37.5931951067016,4.71211512228,215.7854387014,17.3999372258049,49.8047216626072,-0.0164051361356922,0.107236990094298,-0.119248521280049,0.0307098699662426,0,0,AFF
560,60,0.061196261682243,0.105271028037383,0.0843738317757009,0.0420560747663551,0.177196261682243,0.0423177570093458,0.0928224299065421,0.100710280373832,0.282467289719626,0.370168224299065,0.00195483333333333,0.00204516666666667,249.871794871795,249.871794871795,25.9128827217339,34.1841740877183,37.7220826150006,46.0085411869371,50.1088994246658,58.3864952288305,74.5901578561785,82.8718354904958,91.1545321146032,11.9096134148865,24.205327250076,48.696604767343,65.2586569652002,12.4585144306271,36.8805997746209,53.4436767750445,24.4933461266276,41.0536861170537,99.4359012242957,4.25304148053191,-8.97895601284634,13.2366489870003,-7.51691926879123,1.65235740465072,40,106,5.29721497789404,170.858490566038,48.2627083692903,7.0962906310425,249.927938332181,16.9727282976287,48.5734550955896,-0.034516432176652,0.122833280134065,-0.109250179369811,0.0223854246596039,1,0.943396226415094,AFF
561,73.5,0.0628411214953271,0.0937570093457944,0.0550280373831776,0.0277757009345794,0.147700934579439,0.0272523364485981,0.0926728971962617,0.0960373831775701,0.241457943925234,0.317308411214953,NaN,NaN,204.083333333333,203.5625,20.6587755642216,29.0336207135062,23.9901584065135,32.366777765554,27.4277408355333,35.8035939886364,51.6690902040362,60.0836303958382,60.1504139352245,3.35045903068584,6.77102403666431,31.0810922036256,39.5499053589313,3.45155733726267,27.7465611268366,36.2172532948173,24.3119526687753,32.7793487251844,68.562566199754,8.20010435541073,NaN,NaN,NaN,4.16670399250479,49,106,12.9901137622253,153.933962264151,35.0262104255173,21.532230255869,204.496332485451,4.77644849195097,13.5730404046128,-0.072999272753085,NaN,NaN,0.0405698230109354,11,10.377358490566,AFF
562,75,0.0582429906542056,0.0789532710280374,0.0409345794392523,0.0208224299065421,0.140373831775701,0.0201121495327103,0.0994392523364486,0.111439252336449,0.219327102803738,0.299514018691589,NaN,NaN,201.428571428571,201.428571428571,13.0513942099141,20.1153179070366,13.0513942099141,20.1153179070366,13.0513942099141,20.1153179070366,40.6554576306001,47.7551115496609,52.5121507038372,0,0,27.6626610627634,39.517052670644,0,27.6626610627634,39.517052670644,27.6626610627634,39.517052670644,59.6122523628393,8.33939156269819,NaN,NaN,NaN,NaN,50,106,40.1537860059577,153.254716981132,42.8418233976623,72.2511263608857,205.391810738324,0,0,-0.0871261812010539,NaN,NaN,0.0260150503778703,11,10.377358490566,AFF
563,72,0.0616822429906542,0.0794766355140187,0.0409345794392523,0.0208224299065421,0.135626168224299,0.0201121495327103,0.0946915887850467,0.0971214953271028,0.215102803738318,0.291289719626168,NaN,NaN,209.404255319149,209.404255319149,13.3899492452659,22.7648856322906,13.3899492452659,22.7648856322906,13.3899492452659,22.7648856322906,38.2796356745929,47.7456162984035,45.7735980746723,0,0,25.0315329215307,32.501889343246,0,25.0315329215307,32.501889343246,25.0315329215307,32.501889343246,55.2340749820605,12.1725902607982,NaN,NaN,NaN,5.5807256403651,48,106,3.21339996562324,156.745283018868,35.2966726131595,4.55858731807168,209.428909382412,0,0,-0.130905263902931,NaN,NaN,0.0501908327518264,1,0.943396226415094,AFF
564,85.5,0.0535700934579439,0.0754018691588785,0.0538317757009346,0.0271028037383178,0.153457943925234,0.0267289719626168,0.0996261682242991,0.109196261682243,0.228859813084112,0.299514018691589,NaN,NaN,175.160714285714,175.035714285714,13.0985171534603,18.7539293575376,17.0417354576703,22.6996811474636,20.9882946009506,26.6454965577193,47.7858314643668,53.4464675526745,56.7680327686206,3.95542200148009,7.89307103570029,34.6987996687998,43.6799673944423,3.95215421998921,30.7523825984555,39.7337872520457,26.805802625439,35.7869467582827,62.4285969119242,NaN,NaN,NaN,NaN,1.25566554494049,57,106,35.5868037268001,142.971698113208,35.0432370015001,47.3566597548908,178.739185487043,2.37626195289926,15.8006472571696,-0.0369274663742125,NaN,NaN,0.0123212240969972,18,16.9811320754717,AFF
565,102,0.0605233644859813,0.0973457943925234,0.0915140186915888,0.047588785046729,0.181981308411215,0.0439252336448598,0.0904672897196262,0.0914018691588785,0.279327102803738,0.354317757009346,NaN,NaN,146.059701492537,145.970149253731,24.3480014444266,31.9267538600412,37.452478751554,45.0320528674673,49.2135644886783,56.7925672372825,71.2987767824765,78.8806469972653,81.3882784577608,13.1162159555009,24.865933175994,46.9565872680982,57.0454986469645,11.7791777915399,33.8524609318686,43.9424083884446,22.0936227009953,32.1807705115489,88.9701534049571,NaN,NaN,NaN,NaN,NaN,68,106,21.8467392949461,130.009433962264,21.6548035089509,32.6515854600944,147.684516513785,7.47860852806045,49.7613269230348,-0.0140338402821302,NaN,NaN,0.0181018341166792,21,19.811320754717,AFF
566,81,0.0571214953271028,0.103140186915888,0.0856822429906542,0.0434018691588785,0.181757009345794,0.0422803738317757,0.0960747663551402,0.101644859813084,0.284897196261682,0.362280373831776,0.00200912506709608,0.00199087493290392,183.509433962264,183.320754716981,26.4945898583786,34.5494823835403,37.4385026407048,45.4951561191018,48.2854286895907,56.3412020038355,73.4528383731552,81.5094596457037,84.4717392992929,10.9916458865599,21.7925348478735,46.9644035055076,57.9823107075159,10.900606624253,36.0235774003934,47.0423618202144,25.174403452779,36.1908989954687,92.5283063109331,NaN,-6.27931965744962,10.7609555990444,-6.56640341845675,1.52790657008594,54,106,42.5026625765339,149.679245283019,38.5944448981858,61.5491907714097,188.367164546386,11.2029834866288,43.6847873586864,-0.017528723949075,0.0923577317805578,-0.0960701582927896,0.0188623362946025,22,20.7547169811321,AFF
567,58.0357142857143,0.0502056074766355,0.084,0.0563364485981308,0.0287476635514019,0.154579439252336,0.027588785046729,0.0982429906542056,0.13192523364486,0.238579439252336,0.330429906542056,NaN,NaN,259.210526315789,259.210526315789,13.592078847703,15.0868784549158,14.4866258407943,15.9818622343929,15.2236722088596,16.7185804397032,42.0292373873173,43.5289681996663,69.1852897154663,0.897876140304719,1.63170250557352,28.5127108700069,55.6657475045686,0.742953366200872,27.6179988832268,54.7714125407874,26.8826151785633,54.0346065582275,70.6851649334028,NaN,NaN,NaN,NaN,1.70941194130064,39,106,28.4541717362617,176.132075471698,52.8288717587114,49.299682848871,260.767591625388,1.33339655735115,3.27253201207911,-0.0987435570856711,NaN,NaN,0.0324048832470589,2,1.88679245283019,AFF
568,63.9880952380952,0.0447102803738318,0.0882242990654206,0.0870654205607477,0.0437383177570093,0.182728971962617,0.0433271028037383,0.0956635514018692,0.0974205607476636,0.270953271028037,0.340560747663551,0.00197168857431749,0.00202831142568251,234.785714285714,234.785714285714,17.0936497817822,20.6386531688031,28.2272804564321,31.7749322385068,39.671908590847,43.2188111123901,64.7619205044107,68.3095643580803,75.285823897137,11.2608649277091,22.5958505825783,47.6967452176144,58.218125499795,11.5457878893816,36.5575536340165,47.0811893286637,25.1027663480186,35.6227010940105,78.8334102288834,NaN,-11.4717042981115,15.5990776265123,-8.69841931106336,1.98598694117413,43,106,41.3737527300339,169.839622641509,48.702288384935,61.3793559925347,238.403269792214,17.4580438496076,45.402503399669,-0.0554032154596414,0.145924456740685,-0.128056386608094,0.0244614857271742,15,14.1509433962264,AFF
569,61.0119047619048,0.063588785046729,0.0823177570093458,0.0524485981308411,0.0266915887850467,0.149121495327103,0.0257570093457944,0.0966728971962617,0.128560747663551,0.231439252336449,0.335626168224299,NaN,NaN,243,243,13.0467360266997,24.4409253044452,13.0715976387673,24.4659109425263,13.0715976387673,24.4659109425263,38.6285505732048,50.0750121969914,63.9769862719994,0.0250000017345499,0.0250000017345499,25.663902161373,51.0077152812287,0,25.6389138981989,50.9827182926066,25.6389138981989,50.9827182926066,75.425001871114,8.61601965600103,NaN,NaN,NaN,NaN,41,106,13.0249760076554,172.716981132075,44.1182512332656,20.2304604961656,243.348823707862,0,0.0500000034690998,-0.105020052173533,NaN,NaN,0.0328918365392478,1,0.943396226415094,AFF
570,98.2142857142857,0.054018691588785,0.0724485981308411,0.0348785046728972,0.0177196261682243,0.133794392523364,0.0171588785046729,0.0989158878504673,0.132224299065421,0.206242990654206,0.298654205607477,NaN,NaN,152.738461538462,152.738461538462,14.2736189697371,19.7719156936445,15.2737387415725,20.7721182776347,16.1967354683053,21.6950394102182,41.7261579466914,47.2616432492982,60.9245976084083,1.00252501604227,1.92314094322164,27.5186071200193,46.7157808922464,0.92708352630274,26.5187371546674,45.7160909817827,25.5960363803879,44.7929296203435,66.461625377599,NaN,NaN,NaN,NaN,NaN,66,106,39.7880062806241,133.632075471698,34.7273822386597,56.5214608543461,157.835747145325,0.96758790917471,3.85274948556665,-0.09170657877546,NaN,NaN,0.0297893199993387,21,19.811320754717,AFF
571,59.5238095238095,0.0616448598130841,0.0834766355140187,0.064785046728972,0.0329345794392523,0.147551401869159,0.0318504672897196,0.0827663551401869,0.102654205607477,0.231028037383178,0.313869158878505,0.00204134199134199,0.00195865800865801,254.948717948718,254.948717948718,21.8031007842162,29.6447515216288,32.9571588865768,40.8042375727526,43.6992867078898,51.542587335512,58.5384868146343,66.3846650121008,69.7693734374477,11.2348298280291,21.8982241979963,36.7477045073527,47.9765612944941,10.851650723355,25.6021905020177,36.8313635083869,14.8645377397811,26.0852820954005,77.6153857687833,2.50575659834943,-8.41786465338184,14.9254941825328,-10.9473745435993,3.60270010256944,40,106,2.83701466377923,171.735849056604,50.743498561452,3.85218576655584,254.964502305512,15.6758782182579,43.9847047493804,-0.0273402808803194,0.120179921772414,-0.141874212958968,0.0501988344618563,0,0,AFF
572,36,0.0564485981308411,0.077196261682243,0.0605607476635514,0.0309158878504673,0.147663551401869,0.0296448598130841,0.0871028037383178,0.105682242990654,0.224859813084112,0.305383177570093,NaN,NaN,253.04347826087,253.04347826087,14.9291477737842,21.6131582102835,24.1464335181114,30.8330625728183,32.8854747398771,39.5705865665254,51.5658110854467,58.2609408881556,61.2181554299568,9.24375827625033,17.9576376363512,36.6559354979352,46.3063518648611,8.78456908454299,27.4406331707331,37.0921631389938,18.70801600645,28.3541843615977,67.913054729117,3.74052931982431,NaN,NaN,NaN,NaN,24,106,363.88572958636,171.5,174.531474852778,381.709489399361,443.219839455497,8.54851177556121,35.9859649971445,-0.03997261215954,NaN,NaN,0.0371659565874734,5,4.71698113207547,AFF
